case_id,fold,method,mode,shape_threshold,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,dominant_found
BraTS-GLI-02245-103,2,otsu_T1c,shape_post_filter,0.5396369041183476,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,gmm_T1c,shape_post_filter,0.5396369041183476,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,sustraccion,shape_post_filter,0.5396369041183476,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,gmm_2d,shape_post_filter,0.5396369041183476,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,variational_spline,shape_post_filter,0.5396369041183476,small,1089,0,False,,0.0,0,3,0,False
