case_id,fold,method,mode,shape_threshold,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,dominant_found
BraTS-GLI-02221-100,2,otsu_T1c,shape_post_filter,0.5396369041183476,medium,6451,0,False,,0.0,0,2,0,False
BraTS-GLI-02221-100,2,gmm_T1c,shape_post_filter,0.5396369041183476,medium,6451,0,False,,0.0,0,2,0,False
BraTS-GLI-02221-100,2,sustraccion,shape_post_filter,0.5396369041183476,medium,6451,12741,True,,0.00859166495501995,2,0,165,True
BraTS-GLI-02221-100,2,gmm_2d,shape_post_filter,0.5396369041183476,medium,6451,17678,True,,0.012790397740900517,2,0,118,True
BraTS-GLI-02221-100,2,variational_spline,shape_post_filter,0.5396369041183476,medium,6451,0,False,,0.0,0,2,0,False
