case_id,fold,method,mode,shape_threshold,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,dominant_found
BraTS-GLI-02789-101,4,otsu_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,True,,,,,
BraTS-GLI-02789-101,4,gmm_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,True,,,,,
BraTS-GLI-02789-101,4,sustraccion,shape_post_filter,0.5518172876195343,absent,0,4180,False,False,,,,,
BraTS-GLI-02789-101,4,gmm_2d,shape_post_filter,0.5518172876195343,absent,0,20383,True,False,,,,,
BraTS-GLI-02789-101,4,variational_spline,shape_post_filter,0.5518172876195343,absent,0,0,False,True,,,,,
