case_id,fold,method,mode,shape_threshold,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,dominant_found
BraTS-GLI-03026-101,3,otsu_T1c,shape_post_filter,0.5309848428280338,medium,4326,0,False,,0.0,0,4,0,False
BraTS-GLI-03026-101,3,gmm_T1c,shape_post_filter,0.5309848428280338,medium,4326,0,False,,0.0,0,4,0,False
BraTS-GLI-03026-101,3,sustraccion,shape_post_filter,0.5309848428280338,medium,4326,30077,True,,0.002715455833822489,1,3,230,True
BraTS-GLI-03026-101,3,gmm_2d,shape_post_filter,0.5309848428280338,medium,4326,22681,True,,0.000293576653348282,1,3,123,True
BraTS-GLI-03026-101,3,variational_spline,shape_post_filter,0.5309848428280338,medium,4326,0,False,,0.0,0,4,0,False
