case_id,method,source,component_label,component_rank_by_volume,volume_vox,enh_max,enh_mean,candidate_policy,n_metric_components_in_mask,ph_error,ph_h0_max_persistence,ph_h0_second_persistence,ph_h0_n_ge_0_10,ph_h1_max_persistence,ph_h2_max_persistence,ph_downsample_step,ph_crop_voxels,ph_runtime_s
BraTS-GLI-02185-100,GT_ET,true_et_cohort,1,1,9652,0.8908130526542664,0.07681992650032043,all_components,3,,0.8908130526542664,0.7927925512194633,61,0.1527404710650444,0.042036425322294235,1,183535,0.9550602999515831
BraTS-GLI-02185-100,GT_ET,true_et_cohort,2,3,21,0.4020366370677948,0.23727048933506012,all_components,3,,0.4020366370677948,0.012454330921173096,1,0.0,0.0,1,432,0.0018798001110553741
BraTS-GLI-02185-100,GT_ET,true_et_cohort,3,2,341,0.5135806798934937,0.08487074077129364,all_components,3,,0.5135806798934937,0.16773873567581177,2,0.07055748999118805,0.08692248910665512,1,2184,0.008503000251948833
BraTS-GLI-02185-100,otsu_T1c,prediction_component,1,1,25886,1.0,0.5262710452079773,top5_volume_union_top5_enh,1,,1.0,0.9821963906288147,54,0.44792282581329346,0.0,3,99330,0.4899084996432066
BraTS-GLI-02185-100,gmm_T1c,prediction_component,1,1,34502,1.0,0.4676966071128845,top5_volume_union_top5_enh,1,,1.0,1.0,83,0.7086514234542847,0.0,3,108360,0.5485654002986848
BraTS-GLI-02185-100,sustraccion,prediction_component,11,1,77219,1.0,0.34939610958099365,top5_volume_union_top5_enh,114,,1.0,0.9961909055709839,221,0.6661186218261719,0.0,3,118440,0.5989005998708308
BraTS-GLI-02185-100,sustraccion,prediction_component,38,2,1115,0.681662917137146,0.15205182135105133,top5_volume_union_top5_enh,114,,0.681662917137146,0.38032008707523346,6,0.1527404710650444,0.0,1,32640,0.14968600030988455
BraTS-GLI-02185-100,sustraccion,prediction_component,69,3,318,1.0,0.5690519213676453,top5_volume_union_top5_enh,114,,1.0,0.09786200523376465,1,0.0025001168251037598,0.0,1,7104,0.030038900207728148
BraTS-GLI-02185-100,sustraccion,prediction_component,47,4,269,1.0,0.55164635181427,top5_volume_union_top5_enh,114,,1.0,0.29488909244537354,3,0.1030990481376648,0.0,1,6090,0.024207700043916702
BraTS-GLI-02185-100,sustraccion,prediction_component,66,5,248,1.0,0.5385265946388245,top5_volume_union_top5_enh,114,,1.0,0.20574051141738892,3,0.19557204842567444,0.0,1,6426,0.02526880009099841
BraTS-GLI-02185-100,sustraccion,prediction_component,113,39,44,1.0,0.6363325715065002,top5_volume_union_top5_enh,114,,1.0,0.0,1,0.0,0.0,1,990,0.0040437001734972
BraTS-GLI-02185-100,sustraccion,prediction_component,112,47,33,1.0,0.6718045473098755,top5_volume_union_top5_enh,114,,1.0,0.0,1,0.0,0.0,1,891,0.0033994996920228004
BraTS-GLI-02185-100,sustraccion,prediction_component,105,24,64,1.0,0.6952926516532898,top5_volume_union_top5_enh,114,,1.0,0.016322731971740723,1,0.0,0.0,1,2100,0.008326599840074778
BraTS-GLI-02185-100,sustraccion,prediction_component,109,39,44,1.0,0.5809879302978516,top5_volume_union_top5_enh,114,,1.0,0.12980878353118896,2,0.0,0.0,1,1287,0.004889399744570255
BraTS-GLI-02185-100,sustraccion,prediction_component,106,93,14,1.0,0.6578207015991211,top5_volume_union_top5_enh,114,,1.0,0.05972164869308472,1,0.0,0.0,1,504,0.0021415003575384617
BraTS-GLI-02185-100,gmm_2d,prediction_component,3,1,116923,1.0,0.09352180361747742,top5_volume_union_top5_enh,236,,1.0,0.9546555876731873,272,0.3679766356945038,0.00273629417642951,3,134064,0.693488699849695
BraTS-GLI-02185-100,gmm_2d,prediction_component,38,2,6447,1.0,0.11746367812156677,top5_volume_union_top5_enh,236,,1.0,0.9984660744667053,70,0.4951125383377075,0.11694618314504623,1,220864,1.16476079961285
BraTS-GLI-02185-100,gmm_2d,prediction_component,35,3,2707,0.8685848116874695,0.1458131968975067,top5_volume_union_top5_enh,236,,0.8685848116874695,0.6293626576662064,36,0.20549573749303818,0.14790068566799164,1,111264,0.5587097997777164
BraTS-GLI-02185-100,gmm_2d,prediction_component,2,4,1849,0.7240495085716248,0.05505520477890968,top5_volume_union_top5_enh,236,,0.7240495085716248,0.6042788028717041,16,0.14707426726818085,0.0,1,67680,0.3282705997116864
BraTS-GLI-02185-100,gmm_2d,prediction_component,226,5,1305,1.0,0.2767930328845978,top5_volume_union_top5_enh,236,,1.0,1.0,26,0.41538870334625244,0.6086645722389221,1,28413,0.12997209979221225
BraTS-GLI-02185-100,gmm_2d,prediction_component,210,55,115,1.0,0.38192641735076904,top5_volume_union_top5_enh,236,,1.0,0.37017393112182617,4,0.16340970993041992,0.0,1,1980,0.009742500260472298
BraTS-GLI-02185-100,gmm_2d,prediction_component,215,105,51,1.0,0.4314005970954895,top5_volume_union_top5_enh,236,,1.0,0.0,1,0.0,0.0,1,1089,0.0059068999253213406
BraTS-GLI-02185-100,gmm_2d,prediction_component,218,151,25,1.0,0.37297728657722473,top5_volume_union_top5_enh,236,,1.0,0.0598568320274353,1,0.0,0.0,1,729,0.003009200096130371
BraTS-GLI-02185-100,gmm_2d,prediction_component,207,29,199,1.0,0.2799118459224701,top5_volume_union_top5_enh,236,,1.0,0.18777787685394287,3,0.0,0.0,1,2964,0.011994099710136652
BraTS-GLI-02185-100,variational_spline,prediction_component,1,1,34450,1.0,0.46840256452560425,top5_volume_union_top5_enh,1,,1.0,1.0,83,0.7086514234542847,0.0,3,108360,0.5424356004223228
