case_id,method,source,component_label,component_rank_by_volume,volume_vox,enh_max,enh_mean,candidate_policy,n_metric_components_in_mask,ph_error,ph_h0_max_persistence,ph_h0_second_persistence,ph_h0_n_ge_0_10,ph_h1_max_persistence,ph_h2_max_persistence,ph_downsample_step,ph_crop_voxels,ph_runtime_s
BraTS-GLI-02227-100,otsu_T1c,prediction_component,1,1,7462,1.0,0.6419685482978821,top5_volume_union_top5_enh,1,,1.0,0.5572482049465179,24,0.786400556564331,0.0,2,108650,0.5678178002126515
BraTS-GLI-02227-100,gmm_T1c,prediction_component,1,1,7234,1.0,0.6459940075874329,top5_volume_union_top5_enh,1,,1.0,1.0,23,0.35883384943008423,0.0,2,108650,0.5711038000881672
BraTS-GLI-02227-100,sustraccion,absent_fp_component,2,1,54971,1.0,0.3032466769218445,top5_volume_union_top5_enh,208,,1.0,1.0,156,0.7309090495109558,0.0,3,92988,0.5464878003112972
BraTS-GLI-02227-100,sustraccion,absent_fp_component,34,2,983,1.0,0.3956232964992523,top5_volume_union_top5_enh,208,,1.0,0.5316098928451538,9,0.30788591504096985,0.0,1,15457,0.07699459977447987
BraTS-GLI-02227-100,sustraccion,absent_fp_component,140,3,611,1.0,0.43104851245880127,top5_volume_union_top5_enh,208,,1.0,0.32013726234436035,9,0.011457681655883789,0.0,1,39780,0.19106550002470613
BraTS-GLI-02227-100,sustraccion,absent_fp_component,32,4,530,1.0,0.45043620467185974,top5_volume_union_top5_enh,208,,1.0,0.6737423837184906,10,0.2764626443386078,0.0,1,45375,0.2386765000410378
BraTS-GLI-02227-100,sustraccion,absent_fp_component,163,5,479,1.0,0.43300431966781616,top5_volume_union_top5_enh,208,,1.0,0.3139820247888565,5,0.15391051769256592,0.0,1,23184,0.10027409996837378
BraTS-GLI-02227-100,sustraccion,absent_fp_component,208,155,14,1.0,0.6554126739501953,top5_volume_union_top5_enh,208,,1.0,0.0,1,0.0,0.0,1,576,0.002367599867284298
BraTS-GLI-02227-100,sustraccion,absent_fp_component,207,68,40,1.0,0.5979635119438171,top5_volume_union_top5_enh,208,,1.0,0.0,1,0.0,0.0,1,968,0.003972100093960762
BraTS-GLI-02227-100,sustraccion,absent_fp_component,202,171,12,1.0,0.6304791569709778,top5_volume_union_top5_enh,208,,1.0,0.0,1,0.0,0.0,1,392,0.0014788000844419003
BraTS-GLI-02227-100,sustraccion,absent_fp_component,203,38,63,1.0,0.4359654188156128,top5_volume_union_top5_enh,208,,1.0,0.03001326322555542,1,0.0,0.0,1,1456,0.0059623997658491135
BraTS-GLI-02227-100,sustraccion,absent_fp_component,198,171,12,1.0,0.524115800857544,top5_volume_union_top5_enh,208,,1.0,0.0,1,0.0,0.0,1,392,0.0014988998882472515
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,4,1,72438,1.0,0.22672967612743378,top5_volume_union_top5_enh,133,,1.0,0.9990755915641785,161,0.6757899522781372,0.0,3,94710,0.46296439971774817
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,99,2,766,1.0,0.33685436844825745,top5_volume_union_top5_enh,133,,1.0,0.46902960538864136,4,0.04060954600572586,0.0,1,41125,0.1882659001275897
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,28,3,765,1.0,0.38382843136787415,top5_volume_union_top5_enh,133,,1.0,0.12702393531799316,2,0.1554541289806366,0.0,1,9324,0.038300300016999245
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,100,4,727,1.0,0.333818256855011,top5_volume_union_top5_enh,133,,1.0,0.3239055275917053,5,0.12888245284557343,0.0,1,36855,0.16854819981381297
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,3,5,657,0.8320834636688232,0.15028445422649384,top5_volume_union_top5_enh,133,,0.8320834636688232,0.3756786584854126,3,0.12761320173740387,0.005656678229570389,1,14094,0.060912400018423796
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,133,79,25,1.0,0.4485473334789276,top5_volume_union_top5_enh,133,,1.0,0.0,1,0.0,0.0,1,729,0.00290969992056489
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,131,79,25,1.0,0.5380167961120605,top5_volume_union_top5_enh,133,,1.0,0.0,1,0.0,0.0,1,729,0.0028560999780893326
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,130,79,25,1.0,0.5135446786880493,top5_volume_union_top5_enh,133,,1.0,0.0,1,0.0,0.0,1,729,0.0032886997796595097
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,129,50,72,1.0,0.4023391306400299,top5_volume_union_top5_enh,133,,1.0,0.0,1,0.0,0.0,1,1440,0.00608769990503788
BraTS-GLI-02227-100,gmm_2d,absent_fp_component,127,79,25,1.0,0.35629257559776306,top5_volume_union_top5_enh,133,,1.0,0.0,1,0.0,0.0,1,729,0.0028432002291083336
BraTS-GLI-02227-100,variational_spline,prediction_component,1,1,7234,1.0,0.6459940075874329,top5_volume_union_top5_enh,1,,1.0,1.0,23,0.35883384943008423,0.0,2,108650,0.5517552001401782
